
num,lat,lon,cases,deaths,recovered,DayStart,DayEnd,placetype,adm0,adm1,adm3,adm4,indiv
446,,,175,,,20200324,20200325,adm1,Australia,Western Australia,,,
447,,,231,,,20200326,20200327,adm1,Australia,Western Australia,,,
448,,,278,,,20200328,20200328,adm1,Australia,Western Australia,,,
449,,,311,,,20200329,20200329,adm1,Australia,Western Australia,,,
450,,,355,,,20200330,20200330,adm1,Australia,Western Australia,,,
451,,,364,,,20200331,20200331,adm1,Australia,Western Australia,,,
452,,,392,,,20200401,20200401,adm1,Australia,Western Australia,,,
453,,,400,,,20200402,20200403,adm1,Australia,Western Australia,,,
454,,,436,,,20200404,20200404,adm1,Australia,Western Australia,,,
455,,,453,,,20200405,20200405,adm1,Australia,Western Australia,,,
456,,,460,,,20200406,20200407,adm1,Australia,Western Australia,,,
457,,,481,,,20200408,20200408,adm1,Australia,Western Australia,,,
458,,,495,,,20200409,20200409,adm1,Australia,Western Australia,,,
459,,,506,,,20200410,20200410,adm1,Australia,Western Australia,,,
460,,,514,,,20200411,20200412,adm1,Australia,Western Australia,,,
461,,,2,,,20200225,20200226,adm0,Austria,,,,
462,,,3,,,20200227,20200228,adm0,Austria,,,,
463,,,9,,,20200229,20200229,adm0,Austria,,,,
464,,,14,,,20200301,20200301,adm0,Austria,,,,
465,,,18,,,20200302,20200302,adm0,Austria,,,,
466,,,21,,,20200303,20200303,adm0,Austria,,,,
467,,,29,,,20200304,20200304,adm0,Austria,,,,
468,,,41,,,20200305,20200305,adm0,Austria,,,,
469,,,55,,,20200306,20200306,adm0,Austria,,,,
470,,,79,,,20200307,20200307,adm0,Austria,,,,
471,,,104,,,20200308,20200308,adm0,Austria,,,,
472,,,131,,,20200309,20200309,adm0,Austria,,,,
473,,,182,,,20200310,20200310,adm0,Austria,,,,
474,,,246,,,20200311,20200311,adm0,Austria,,,,
475,,,302,,,20200312,20200312,adm0,Austria,,,,
476,,,504,,,20200313,20200313,adm0,Austria,,,,
477,,,655,,,20200314,20200314,adm0,Austria,,,,
478,,,860,,,20200315,20200315,adm0,Austria,,,,
479,,,1018,,,20200316,20200316,adm0,Austria,,,,
480,,,1332,,,20200317,20200317,adm0,Austria,,,,
481,,,1646,,,20200318,20200318,adm0,Austria,,,,
482,,,2013,,,20200319,20200319,adm0,Austria,,,,
483,,,2388,,,20200320,20200320,adm0,Austria,,,,
484,,,2814,,,20200321,20200321,adm0,Austria,,,,
485,,,3582,,,20200322,20200322,adm0,Austria,,,,
486,,,4474,,,20200323,20200323,adm0,Austria,,,,
487,,,5283,,,20200324,20200324,adm0,Austria,,,,
488,,,5588,,,20200325,20200325,adm0,Austria,,,,
489,,,6909,,,20200326,20200326,adm0,Austria,,,,
490,,,7657,,,20200327,20200327,adm0,Austria,,,,
491,,,8271,,,20200328,20200328,adm0,Austria,,,,
492,,,8788,,,20200329,20200329,adm0,Austria,,,,
493,,,9618,,,20200330,20200330,adm0,Austria,,,,
494,,,10180,,,20200331,20200331,adm0,Austria,,,,
495,,,10711,,,20200401,20200401,adm0,Austria,,,,
496,,,11129,,,20200402,20200402,adm0,Austria,,,,
497,,,11524,,,20200403,20200403,adm0,Austria,,,,
498,,,11781,,,20200404,20200404,adm0,Austria,,,,
499,,,12051,,,20200405,20200405,adm0,Austria,,,,
500,,,12297,,,20200406,20200406,adm0,Austria,,,,
501,,,12639,,,20200407,20200407,adm0,Austria,,,,
502,,,12942,,,20200408,20200408,adm0,Austria,,,,
503,,,13244,,,20200409,20200409,adm0,Austria,,,,
504,,,13555,,,20200410,20200410,adm0,Austria,,,,
505,,,13806,,,20200411,20200411,adm0,Austria,,,,
506,,,13945,,,20200412,20200412,adm0,Austria,,,,
507,,,3,,,20200301,20200304,adm0,Azerbaijan,,,,
508,,,6,,,20200305,20200306,adm0,Azerbaijan,,,,
509,,,9,,,20200307,20200309,adm0,Azerbaijan,,,,
510,,,11,,,20200310,20200312,adm0,Azerbaijan,,,,
511,,,15,,,20200313,20200314,adm0,Azerbaijan,,,,
512,,,23,,,20200315,20200315,adm0,Azerbaijan,,,,
513,,,28,,,20200316,20200318,adm0,Azerbaijan,,,,
514,,,44,,,20200319,20200320,adm0,Azerbaijan,,,,
515,,,53,,,20200321,20200321,adm0,Azerbaijan,,,,
516,,,65,,,20200322,20200322,adm0,Azerbaijan,,,,
517,,,72,,,20200323,20200323,adm0,Azerbaijan,,,,
518,,,87,,,20200324,20200324,adm0,Azerbaijan,,,,
519,,,93,,,20200325,20200325,adm0,Azerbaijan,,,,
520,,,122,,,20200326,20200326,adm0,Azerbaijan,,,,
521,,,165,,,20200327,20200327,adm0,Azerbaijan,,,,
522,,,182,,,20200328,20200328,adm0,Azerbaijan,,,,
523,,,209,,,20200329,20200329,adm0,Azerbaijan,,,,
524,,,273,,,20200330,20200330,adm0,Azerbaijan,,,,
525,,,298,,,20200331,20200331,adm0,Azerbaijan,,,,
526,,,359,,,20200401,20200401,adm0,Azerbaijan,,,,
527,,,400,,,20200402,20200402,adm0,Azerbaijan,,,,
528,,,443,,,20200403,20200403,adm0,Azerbaijan,,,,
529,,,521,,,20200404,20200404,adm0,Azerbaijan,,,,
530,,,584,,,20200405,20200405,adm0,Azerbaijan,,,,
531,,,641,,,20200406,20200406,adm0,Azerbaijan,,,,
532,,,717,,,20200407,20200407,adm0,Azerbaijan,,,,
533,,,822,,,20200408,20200408,adm0,Azerbaijan,,,,
534,,,926,,,20200409,20200409,adm0,Azerbaijan,,,,
535,,,991,,,20200410,20200410,adm0,Azerbaijan,,,,
536,,,1058,,,20200411,20200411,adm0,Azerbaijan,,,,
537,,,1098,,,20200412,20200412,adm0,Azerbaijan,,,,
538,,,1,,,20200316,20200318,adm0,Bahamas,,,,
539,,,3,,,20200319,20200320,adm0,Bahamas,,,,
540,,,4,,,20200321,20200323,adm0,Bahamas,,,,
541,,,5,,,20200324,20200325,adm0,Bahamas,,,,
542,,,9,,,20200326,20200326,adm0,Bahamas,,,,
543,,,10,,,20200327,20200328,adm0,Bahamas,,,,
544,,,11,,,20200329,20200329,adm0,Bahamas,,,,
545,,,14,,,20200330,20200331,adm0,Bahamas,,,,
546,,,21,,,20200401,20200401,adm0,Bahamas,,,,
547,,,24,,,20200402,20200403,adm0,Bahamas,,,,
548,,,28,,,20200404,20200405,adm0,Bahamas,,,,
549,,,29,,,20200406,20200406,adm0,Bahamas,,,,
550,,,33,,,20200407,20200407,adm0,Bahamas,,,,
551,,,40,,,20200408,20200408,adm0,Bahamas,,,,
552,,,41,,,20200409,20200409,adm0,Bahamas,,,,
553,,,42,,,20200410,20200410,adm0,Bahamas,,,,
554,,,46,,,20200411,20200412,adm0,Bahamas,,,,
555,,,1,,,20200224,20200224,adm0,Bahrain,,,,
556,,,23,,,20200225,20200225,adm0,Bahrain,,,,
557,,,33,,,20200226,20200227,adm0,Bahrain,,,,
558,,,36,,,20200228,20200228,adm0,Bahrain,,,,
559,,,41,,,20200229,20200229,adm0,Bahrain,,,,
560,,,47,,,20200301,20200301,adm0,Bahrain,,,,
561,,,49,,,20200302,20200303,adm0,Bahrain,,,,
562,,,52,,,20200304,20200304,adm0,Bahrain,,,,
563,,,55,,,20200305,20200305,adm0,Bahrain,,,,
564,,,60,,,20200306,20200306,adm0,Bahrain,,,,
565,,,85,,,20200307,20200308,adm0,Bahrain,,,,
566,,,95,,,20200309,20200309,adm0,Bahrain,,,,
567,,,110,,,20200310,20200310,adm0,Bahrain,,,,
568,,,195,,,20200311,20200313,adm0,Bahrain,,,,
569,,,210,,,20200314,20200314,adm0,Bahrain,,,,
570,,,214,,,20200315,20200316,adm0,Bahrain,,,,
571,,,228,,,20200317,20200317,adm0,Bahrain,,,,
572,,,256,,,20200318,20200318,adm0,Bahrain,,,,
573,,,278,,,20200319,20200319,adm0,Bahrain,,,,
574,,,285,,,20200320,20200320,adm0,Bahrain,,,,
575,,,305,,,20200321,20200321,adm0,Bahrain,,,,
576,,,334,,,20200322,20200322,adm0,Bahrain,,,,
577,,,377,,,20200323,20200323,adm0,Bahrain,,,,
578,,,392,,,20200324,20200324,adm0,Bahrain,,,,
579,,,419,,,20200325,20200325,adm0,Bahrain,,,,
580,,,458,,,20200326,20200326,adm0,Bahrain,,,,
581,,,466,,,20200327,20200327,adm0,Bahrain,,,,
582,,,476,,,20200328,20200328,adm0,Bahrain,,,,
583,,,499,,,20200329,20200329,adm0,Bahrain,,,,
584,,,515,,,20200330,20200330,adm0,Bahrain,,,,
585,,,567,,,20200331,20200331,adm0,Bahrain,,,,
586,,,569,,,20200401,20200401,adm0,Bahrain,,,,
587,,,643,,,20200402,20200402,adm0,Bahrain,,,,
588,,,672,,,20200403,20200403,adm0,Bahrain,,,,
589,,,688,,,20200404,20200404,adm0,Bahrain,,,,
590,,,700,,,20200405,20200405,adm0,Bahrain,,,,
591,,,756,,,20200406,20200406,adm0,Bahrain,,,,
592,,,811,,,20200407,20200407,adm0,Bahrain,,,,
593,,,823,,,20200408,20200408,adm0,Bahrain,,,,
594,,,887,,,20200409,20200409,adm0,Bahrain,,,,
595,,,925,,,20200410,20200410,adm0,Bahrain,,,,
596,,,1040,,,20200411,20200411,adm0,Bahrain,,,,
597,,,1136,,,20200412,20200412,adm0,Bahrain,,,,
598,,,3,,,20200308,20200314,adm0,Bangladesh,,,,
599,,,5,,,20200315,20200315,adm0,Bangladesh,,,,
600,,,8,,,20200316,20200316,adm0,Bangladesh,,,,
601,,,10,,,20200317,20200317,adm0,Bangladesh,,,,
602,,,14,,,20200318,20200318,adm0,Bangladesh,,,,
603,,,17,,,20200319,20200319,adm0,Bangladesh,,,,
604,,,20,,,20200320,20200320,adm0,Bangladesh,,,,
605,,,25,,,20200321,20200321,adm0,Bangladesh,,,,
606,,,27,,,20200322,20200322,adm0,Bangladesh,,,,
607,,,33,,,20200323,20200323,adm0,Bangladesh,,,,
608,,,39,,,20200324,20200325,adm0,Bangladesh,,,,
609,,,44,,,20200326,20200326,adm0,Bangladesh,,,,
610,,,48,,,20200327,20200329,adm0,Bangladesh,,,,
611,,,49,,,20200330,20200330,adm0,Bangladesh,,,,
612,,,51,,,20200331,20200331,adm0,Bangladesh,,,,
613,,,54,,,20200401,20200401,adm0,Bangladesh,,,,
614,,,56,,,20200402,20200402,adm0,Bangladesh,,,,
615,,,61,,,20200403,20200403,adm0,Bangladesh,,,,
616,,,70,,,20200404,20200404,adm0,Bangladesh,,,,
617,,,88,,,20200405,20200405,adm0,Bangladesh,,,,
618,,,123,,,20200406,20200406,adm0,Bangladesh,,,,
619,,,164,,,20200407,20200407,adm0,Bangladesh,,,,
620,,,218,,,20200408,20200408,adm0,Bangladesh,,,,
621,,,330,,,20200409,20200409,adm0,Bangladesh,,,,
622,,,424,,,20200410,20200410,adm0,Bangladesh,,,,
623,,,482,,,20200411,20200411,adm0,Bangladesh,,,,
624,,,621,,,20200412,20200412,adm0,Bangladesh,,,,
625,,,2,,,20200317,20200318,adm0,Barbados,,,,
626,,,5,,,20200319,20200320,adm0,Barbados,,,,
627,,,6,,,20200321,20200321,adm0,Barbados,,,,
628,,,14,,,20200322,20200322,adm0,Barbados,,,,
629,,,17,,,20200323,20200323,adm0,Barbados,,,,
630,,,18,,,20200324,20200326,adm0,Barbados,,,,
631,,,24,,,20200327,20200327,adm0,Barbados,,,,
632,,,26,,,20200328,20200328,adm0,Barbados,,,,
633,,,33,,,20200329,20200330,adm0,Barbados,,,,
634,,,34,,,20200331,20200401,adm0,Barbados,,,,
635,,,46,,,20200402,20200402,adm0,Barbados,,,,
636,,,51,,,20200403,20200403,adm0,Barbados,,,,
637,,,52,,,20200404,20200404,adm0,Barbados,,,,
638,,,56,,,20200405,20200405,adm0,Barbados,,,,
639,,,60,,,20200406,20200406,adm0,Barbados,,,,
640,,,63,,,20200407,20200408,adm0,Barbados,,,,
641,,,66,,,20200409,20200409,adm0,Barbados,,,,
642,,,67,,,20200410,20200410,adm0,Barbados,,,,
643,,,68,,,20200411,20200411,adm0,Barbados,,,,
644,,,71,,,20200412,20200412,adm0,Barbados,,,,
645,,,1,,,20200228,20200303,adm0,Belarus,,,,
646,,,6,,,20200304,20200309,adm0,Belarus,,,,
647,,,9,,,20200310,20200311,adm0,Belarus,,,,
648,,,12,,,20200312,20200312,adm0,Belarus,,,,
649,,,27,,,20200313,20200315,adm0,Belarus,,,,
650,,,36,,,20200316,20200317,adm0,Belarus,,,,
651,,,51,,,20200318,20200319,adm0,Belarus,,,,
652,,,69,,,20200320,20200320,adm0,Belarus,,,,
653,,,76,,,20200321,20200322,adm0,Belarus,,,,
654,,,81,,,20200323,20200324,adm0,Belarus,,,,
655,,,86,,,20200325,20200326,adm0,Belarus,,,,
656,,,94,,,20200327,20200329,adm0,Belarus,,,,
657,,,152,,,20200330,20200331,adm0,Belarus,,,,
658,,,163,,,20200401,20200401,adm0,Belarus,,,,
659,,,304,,,20200402,20200402,adm0,Belarus,,,,
660,,,351,,,20200403,20200403,adm0,Belarus,,,,
661,,,440,,,20200404,20200404,adm0,Belarus,,,,
662,,,562,,,20200405,20200405,adm0,Belarus,,,,
663,,,700,,,20200406,20200406,adm0,Belarus,,,,
664,,,861,,,20200407,20200407,adm0,Belarus,,,,
665,,,1066,,,20200408,20200408,adm0,Belarus,,,,
666,,,1486,,,20200409,20200409,adm0,Belarus,,,,
667,,,1981,,,20200410,20200410,adm0,Belarus,,,,
668,,,2226,,,20200411,20200411,adm0,Belarus,,,,
669,,,2578,,,20200412,20200412,adm0,Belarus,,,,
670,,,1,,,20200204,20200229,adm0,Belgium,,,,
671,,,2,,,20200301,20200301,adm0,Belgium,,,,
672,,,8,,,20200302,20200302,adm0,Belgium,,,,
673,,,13,,,20200303,20200303,adm0,Belgium,,,,
674,,,23,,,20200304,20200304,adm0,Belgium,,,,
675,,,50,,,20200305,20200305,adm0,Belgium,,,,
676,,,109,,,20200306,20200306,adm0,Belgium,,,,
677,,,169,,,20200307,20200307,adm0,Belgium,,,,
678,,,200,,,20200308,20200308,adm0,Belgium,,,,
679,,,239,,,20200309,20200309,adm0,Belgium,,,,
680,,,267,,,20200310,20200310,adm0,Belgium,,,,
681,,,314,,,20200311,20200312,adm0,Belgium,,,,
682,,,559,,,20200313,20200313,adm0,Belgium,,,,
683,,,689,,,20200314,20200314,adm0,Belgium,,,,
684,,,886,,,20200315,20200315,adm0,Belgium,,,,
685,,,1058,,,20200316,20200316,adm0,Belgium,,,,
686,,,1243,,,20200317,20200317,adm0,Belgium,,,,
687,,,1486,,,20200318,20200318,adm0,Belgium,,,,
688,,,1795,,,20200319,20200319,adm0,Belgium,,,,
689,,,2257,,,20200320,20200320,adm0,Belgium,,,,
690,,,2815,,,20200321,20200321,adm0,Belgium,,,,
691,,,3401,,,20200322,20200322,adm0,Belgium,,,,
692,,,3743,,,20200323,20200323,adm0,Belgium,,,,
693,,,4269,,,20200324,20200324,adm0,Belgium,,,,
694,,,4937,,,20200325,20200325,adm0,Belgium,,,,
695,,,6235,,,20200326,20200326,adm0,Belgium,,,,
696,,,7284,,,20200327,20200327,adm0,Belgium,,,,
697,,,9134,,,20200328,20200328,adm0,Belgium,,,,
698,,,10836,,,20200329,20200329,adm0,Belgium,,,,
699,,,11899,,,20200330,20200330,adm0,Belgium,,,,
700,,,12775,,,20200331,20200331,adm0,Belgium,,,,
701,,,13964,,,20200401,20200401,adm0,Belgium,,,,
702,,,15348,,,20200402,20200402,adm0,Belgium,,,,
703,,,16770,,,20200403,20200403,adm0,Belgium,,,,
704,,,18431,,,20200404,20200404,adm0,Belgium,,,,
705,,,19691,,,20200405,20200405,adm0,Belgium,,,,
706,,,20814,,,20200406,20200406,adm0,Belgium,,,,
707,,,22194,,,20200407,20200407,adm0,Belgium,,,,
708,,,23403,,,20200408,20200408,adm0,Belgium,,,,
709,,,24983,,,20200409,20200409,adm0,Belgium,,,,
710,,,26667,,,20200410,20200410,adm0,Belgium,,,,
711,,,28018,,,20200411,20200411,adm0,Belgium,,,,
712,,,29647,,,20200412,20200412,adm0,Belgium,,,,
713,,,1,,,20200316,20200317,adm0,Benin,,,,
714,,,2,,,20200318,20200322,adm0,Benin,,,,
715,,,5,,,20200323,20200323,adm0,Benin,,,,
716,,,6,,,20200324,20200330,adm0,Benin,,,,
717,,,9,,,20200331,20200331,adm0,Benin,,,,
718,,,13,,,20200401,20200402,adm0,Benin,,,,
719,,,16,,,20200403,20200404,adm0,Benin,,,,
720,,,22,,,20200405,20200405,adm0,Benin,,,,
721,,,26,,,20200406,20200409,adm0,Benin,,,,
722,,,35,,,20200410,20200412,adm0,Benin,,,,
723,,,1,,,20200306,20200319,adm0,Bhutan,,,,
724,,,2,,,20200320,20200326,adm0,Bhutan,,,,
725,,,3,,,20200327,20200328,adm0,Bhutan,,,,
726,,,4,,,20200329,20200401,adm0,Bhutan,,,,
727,,,5,,,20200402,20200412,adm0,Bhutan,,,,
728,,,2,,,20200311,20200312,adm0,Bolivia,,,,
729,,,3,,,20200313,20200313,adm0,Bolivia,,,,
730,,,10,,,20200314,20200315,adm0,Bolivia,,,,
731,,,11,,,20200316,20200317,adm0,Bolivia,,,,
732,,,12,,,20200318,20200319,adm0,Bolivia,,,,
733,,,15,,,20200320,20200320,adm0,Bolivia,,,,
734,,,19,,,20200321,20200321,adm0,Bolivia,,,,
735,,,24,,,20200322,20200322,adm0,Bolivia,,,,
736,,,27,,,20200323,20200323,adm0,Bolivia,,,,
737,,,29,,,20200324,20200324,adm0,Bolivia,,,,
738,,,32,,,20200325,20200325,adm0,Bolivia,,,,
739,,,43,,,20200326,20200326,adm0,Bolivia,,,,
740,,,61,,,20200327,20200327,adm0,Bolivia,,,,
741,,,74,,,20200328,20200328,adm0,Bolivia,,,,
742,,,81,,,20200329,20200329,adm0,Bolivia,,,,
743,,,97,,,20200330,20200330,adm0,Bolivia,,,,
744,,,107,,,20200331,20200331,adm0,Bolivia,,,,
745,,,115,,,20200401,20200401,adm0,Bolivia,,,,
746,,,123,,,20200402,20200402,adm0,Bolivia,,,,
747,,,132,,,20200403,20200403,adm0,Bolivia,,,,
748,,,139,,,20200404,20200404,adm0,Bolivia,,,,
749,,,157,,,20200405,20200405,adm0,Bolivia,,,,
750,,,183,,,20200406,20200406,adm0,Bolivia,,,,
751,,,194,,,20200407,20200407,adm0,Bolivia,,,,
752,,,210,,,20200408,20200408,adm0,Bolivia,,,,
753,,,264,,,20200409,20200409,adm0,Bolivia,,,,
754,,,268,,,20200410,20200410,adm0,Bolivia,,,,
755,,,275,,,20200411,20200411,adm0,Bolivia,,,,
756,,,300,,,20200412,20200412,adm0,Bolivia,,,,
757,,,2,,,20200305,20200306,adm0,Bosnia and Herzegovina,,,,
758,,,3,,,20200307,20200309,adm0,Bosnia and Herzegovina,,,,
759,,,5,,,20200310,20200310,adm0,Bosnia and Herzegovina,,,,
760,,,7,,,20200311,20200311,adm0,Bosnia and Herzegovina,,,,
761,,,11,,,20200312,20200312,adm0,Bosnia and Herzegovina,,,,
762,,,13,,,20200313,20200313,adm0,Bosnia and Herzegovina,,,,
763,,,18,,,20200314,20200314,adm0,Bosnia and Herzegovina,,,,
764,,,24,,,20200315,20200315,adm0,Bosnia and Herzegovina,,,,
765,,,25,,,20200316,20200316,adm0,Bosnia and Herzegovina,,,,
766,,,26,,,20200317,20200317,adm0,Bosnia and Herzegovina,,,,
767,,,38,,,20200318,20200318,adm0,Bosnia and Herzegovina,,,,
768,,,63,,,20200319,20200319,adm0,Bosnia and Herzegovina,,,,
769,,,89,,,20200320,20200320,adm0,Bosnia and Herzegovina,,,,
770,,,93,,,20200321,20200321,adm0,Bosnia and Herzegovina,,,,
771,,,126,,,20200322,20200322,adm0,Bosnia and Herzegovina,,,,
772,,,136,,,20200323,20200323,adm0,Bosnia and Herzegovina,,,,
773,,,166,,,20200324,20200324,adm0,Bosnia and Herzegovina,,,,
774,,,176,,,20200325,20200325,adm0,Bosnia and Herzegovina,,,,
775,,,191,,,20200326,20200326,adm0,Bosnia and Herzegovina,,,,
776,,,237,,,20200327,20200327,adm0,Bosnia and Herzegovina,,,,
777,,,258,,,20200328,20200328,adm0,Bosnia and Herzegovina,,,,
778,,,323,,,20200329,20200329,adm0,Bosnia and Herzegovina,,,,
779,,,368,,,20200330,20200330,adm0,Bosnia and Herzegovina,,,,
780,,,420,,,20200331,20200331,adm0,Bosnia and Herzegovina,,,,
781,,,459,,,20200401,20200401,adm0,Bosnia and Herzegovina,,,,
782,,,533,,,20200402,20200402,adm0,Bosnia and Herzegovina,,,,
783,,,579,,,20200403,20200403,adm0,Bosnia and Herzegovina,,,,
784,,,624,,,20200404,20200404,adm0,Bosnia and Herzegovina,,,,
785,,,654,,,20200405,20200405,adm0,Bosnia and Herzegovina,,,,
786,,,674,,,20200406,20200406,adm0,Bosnia and Herzegovina,,,,
787,,,764,,,20200407,20200407,adm0,Bosnia and Herzegovina,,,,
788,,,804,,,20200408,20200408,adm0,Bosnia and Herzegovina,,,,
789,,,858,,,20200409,20200409,adm0,Bosnia and Herzegovina,,,,
790,,,901,,,20200410,20200410,adm0,Bosnia and Herzegovina,,,,
791,,,946,,,20200411,20200411,adm0,Bosnia and Herzegovina,,,,
792,,,1009,,,20200412,20200412,adm0,Bosnia and Herzegovina,,,,
793,,,1,,,20200226,20200228,adm0,Brazil,,,,
794,,,2,,,20200229,20200303,adm0,Brazil,,,,
795,,,4,,,20200304,20200305,adm0,Brazil,,,,
796,,,13,,,20200306,20200307,adm0,Brazil,,,,
797,,,20,,,20200308,20200308,adm0,Brazil,,,,
798,,,25,,,20200309,20200309,adm0,Brazil,,,,
799,,,31,,,20200310,20200310,adm0,Brazil,,,,
800,,,38,,,20200311,20200311,adm0,Brazil,,,,
801,,,52,,,20200312,20200312,adm0,Brazil,,,,
802,,,151,,,20200313,20200314,adm0,Brazil,,,,
803,,,162,,,20200315,20200315,adm0,Brazil,,,,
804,,,200,,,20200316,20200316,adm0,Brazil,,,,
805,,,321,,,20200317,20200317,adm0,Brazil,,,,
806,,,372,,,20200318,20200318,adm0,Brazil,,,,
807,,,621,,,20200319,20200319,adm0,Brazil,,,,
808,,,793,,,20200320,20200320,adm0,Brazil,,,,
809,,,1021,,,20200321,20200321,adm0,Brazil,,,,
810,,,1546,,,20200322,20200322,adm0,Brazil,,,,
811,,,1924,,,20200323,20200323,adm0,Brazil,,,,
812,,,2247,,,20200324,20200324,adm0,Brazil,,,,
813,,,2554,,,20200325,20200325,adm0,Brazil,,,,
814,,,2985,,,20200326,20200326,adm0,Brazil,,,,
815,,,3417,,,20200327,20200327,adm0,Brazil,,,,
816,,,3904,,,20200328,20200328,adm0,Brazil,,,,
817,,,4256,,,20200329,20200329,adm0,Brazil,,,,
818,,,4579,,,20200330,20200330,adm0,Brazil,,,,
819,,,5717,,,20200331,20200331,adm0,Brazil,,,,
820,,,6836,,,20200401,20200401,adm0,Brazil,,,,
821,,,8044,,,20200402,20200402,adm0,Brazil,,,,
822,,,9056,,,20200403,20200403,adm0,Brazil,,,,
823,,,10360,,,20200404,20200404,adm0,Brazil,,,,
824,,,11130,,,20200405,20200405,adm0,Brazil,,,,
825,,,12161,,,20200406,20200406,adm0,Brazil,,,,
826,,,14034,,,20200407,20200407,adm0,Brazil,,,,
827,,,16170,,,20200408,20200408,adm0,Brazil,,,,
828,,,18092,,,20200409,20200409,adm0,Brazil,,,,
829,,,19638,,,20200410,20200410,adm0,Brazil,,,,
830,,,20727,,,20200411,20200411,adm0,Brazil,,,,
831,,,22192,,,20200412,20200412,adm0,Brazil,,,,
832,,,1,,,20200309,20200310,adm0,Brunei,,,,
833,,,11,,,20200311,20200312,adm0,Brunei,,,,
834,,,37,,,20200313,20200313,adm0,Brunei,,,,
835,,,40,,,20200314,20200314,adm0,Brunei,,,,
836,,,50,,,20200315,20200315,adm0,Brunei,,,,
837,,,54,,,20200316,20200316,adm0,Brunei,,,,
838,,,56,,,20200317,20200317,adm0,Brunei,,,,
839,,,68,,,20200318,20200318,adm0,Brunei,,,,
840,,,75,,,20200319,20200319,adm0,Brunei,,,,
841,,,78,,,20200320,20200320,adm0,Brunei,,,,
842,,,83,,,20200321,20200321,adm0,Brunei,,,,
843,,,88,,,20200322,20200322,adm0,Brunei,,,,
844,,,91,,,20200323,20200323,adm0,Brunei,,,,
845,,,104,,,20200324,20200324,adm0,Brunei,,,,
846,,,109,,,20200325,20200325,adm0,Brunei,,,,
847,,,114,,,20200326,20200326,adm0,Brunei,,,,
848,,,115,,,20200327,20200327,adm0,Brunei,,,,
849,,,120,,,20200328,20200328,adm0,Brunei,,,,
850,,,126,,,20200329,20200329,adm0,Brunei,,,,
851,,,127,,,20200330,20200330,adm0,Brunei,,,,
852,,,129,,,20200331,20200331,adm0,Brunei,,,,
853,,,131,,,20200401,20200401,adm0,Brunei,,,,
854,,,133,,,20200402,20200402,adm0,Brunei,,,,
855,,,134,,,20200403,20200403,adm0,Brunei,,,,
856,,,135,,,20200404,20200409,adm0,Brunei,,,,
857,,,136,,,20200410,20200412,adm0,Brunei,,,,
858,,,4,,,20200308,20200310,adm0,Bulgaria,,,,
859,,,7,,,20200311,20200312,adm0,Bulgaria,,,,
860,,,23,,,20200313,20200313,adm0,Bulgaria,,,,
861,,,41,,,20200314,20200314,adm0,Bulgaria,,,,
862,,,51,,,20200315,20200315,adm0,Bulgaria,,,,
863,,,52,,,20200316,20200316,adm0,Bulgaria,,,,
864,,,67,,,20200317,20200317,adm0,Bulgaria,,,,
